month,day,weekday,transaction_direction,channel,payment_system,category_0,category_1,category_2,amount,age,initial_balance,assigned_bank_type,assigned_bank,laundering_schema_type,laundering_schema_id,laundering_yn,transactionID,sourceAccountID,targetAccountID,timestamp,fan_in_bins_2-3,fan_in_bins_3-inf,fan_out_bins_2-3,fan_out_bins_3-inf,degree_in_bins_2-3,degree_in_bins_3-inf,degree_out_bins_2-3,degree_out_bins_3-inf,scatter-gather_bins_2-3,scatter-gather_bins_3-inf,temp-cycle_bins_2-3,temp-cycle_bins_3-inf,source_fan_out,source_deg_out,source_ratio_out,source_avg_col3_out,source_sum_col3_out,source_var_col3_out,source_skew_col3_out,source_kurtosis_col3_out,source_fan_in,source_deg_in,source_ratio_in,source_avg_col3_in,source_sum_col3_in,source_var_col3_in,source_skew_col3_in,source_kurtosis_col3_in,dest_fan_out,dest_deg_out,dest_ratio_out,dest_avg_col3_out,dest_sum_col3_out,dest_var_col3_out,dest_skew_col3_out,dest_kurtosis_col3_out,dest_fan_in,dest_deg_in,dest_ratio_in,dest_avg_col3_in,dest_sum_col3_in,dest_var_col3_in,dest_skew_col3_in,dest_kurtosis_col3_in
3,1,Sunday,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,122.2,30.0,3651.6256887407576,large,large_1,,,0,170009214.0,1000001.0,1.0,50196.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044
3,1,Sunday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,81.2,30.0,3651.6256887407576,large,large_1,,,0,170009043.0,1000001.0,202.0,60040.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,34.0,58450.05882352941,1987302.0,207495463.46712804,-0.409069202527505,2.600774193964882
3,1,Sunday,outbound,CARD,Visa/Mastercard,health,medicines_parapharmacy,other,31.97,30.0,3651.6256887407576,large,large_1,,,0,170009044.0,1000001.0,172.0,63457.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,55860.5,223442.0,57706812.25,-1.392321194421515e-16,0.9999999999999996
3,10,Tuesday,outbound,CARD,Visa/Mastercard,transportation,car,fuel,32.0,30.0,3651.6256887407576,large,large_1,,,0,170009046.0,1000001.0,126.0,44847.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,44847.0,89694.0,0.0,0.0,0.0
3,20,Friday,outbound,CARD,Visa/Mastercard,transportation,car,fuel,40.0,30.0,3651.6256887407576,large,large_1,,,0,170009047.0,1000001.0,134.0,33315.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,31621.75,252974.0,282419539.6875,-0.9124896107719724,2.1023851168123007
4,1,Wednesday,outbound,OTHER,OTHER,commissions_bank_fees,other,other,16.32,30.0,3651.6256887407576,large,large_1,,,0,170009048.0,1000001.0,89.0,1656.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,204.0,22.666666666666668,863.5882352941176,176172.0,260320.35986159183,0.0859489307214686,1.7299882722524076
4,1,Wednesday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,42.69,30.0,3651.6256887407576,large,large_1,,,0,170009049.0,1000001.0,209.0,44176.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,44456.6,444566.0,182145099.84,-0.5374779027027717,2.0901103847523768
4,1,Wednesday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,51.69699762525087,30.0,3651.6256887407576,large,large_1,,,0,170009050.0,1000001.0,214.0,67667.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,52067.333333333336,312404.0,209864468.2222222,-0.3665992438863766,1.5000000000000004
4,7,Tuesday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,34.08664489398988,30.0,3651.6256887407576,large,large_1,,,0,170009051.0,1000001.0,219.0,67667.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,24.0,52789.33333333333,1266944.0,223462387.5555556,-0.2785218415943755,1.8255659666901929
4,9,Thursday,outbound,OTHER,OTHER,commissions_bank_fees,other,other,9.592909941567012,30.0,3651.6256887407576,large,large_1,,,0,170009052.0,1000001.0,89.0,214.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,204.0,22.666666666666668,863.5882352941176,176172.0,260320.35986159183,0.0859489307214686,1.7299882722524076
4,12,Sunday,outbound,SDD,BACS,other_expenses,other,other,160.0,30.0,3651.6256887407576,large,large_1,,,0,170009053.0,1000001.0,159.0,30239.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,115.0,19.166666666666668,54922.0608695652,6316037.0,219511604.52673,-0.6099360441125831,2.821914233525591
4,17,Friday,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,770.0,30.0,3651.6256887407576,large,large_1,,,0,170009242.0,1000001.0,1.0,2402.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044
4,17,Friday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,11.2,30.0,3651.6256887407576,large,large_1,,,0,170009054.0,1000001.0,202.0,63640.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,34.0,58450.05882352941,1987302.0,207495463.46712804,-0.409069202527505,2.600774193964882
4,26,Sunday,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,309.6817181308437,30.0,3651.6256887407576,large,large_1,,,0,170009056.0,1000001.0,103.0,56810.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,53372.625,853962.0,142807036.48437497,-0.2230722297084656,2.9442064794855285
4,29,Wednesday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,57.12,30.0,3651.6256887407576,large,large_1,,,0,170009057.0,1000001.0,214.0,32766.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,52067.333333333336,312404.0,209864468.2222222,-0.3665992438863766,1.5000000000000004
4,30,Thursday,outbound,CARD,Visa/Mastercard,transportation,car,fuel,32.0,30.0,3651.6256887407576,large,large_1,,,0,170009058.0,1000001.0,134.0,44847.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,31621.75,252974.0,282419539.6875,-0.9124896107719724,2.1023851168123007
5,4,Monday,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,299.3,30.0,3651.6256887407576,large,large_1,,,0,170009254.0,1000001.0,1.0,12894.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044
5,5,Tuesday,outbound,CARD,Visa/Mastercard,health,medicines_parapharmacy,other,25.04,30.0,3651.6256887407576,large,large_1,,,0,170009060.0,1000001.0,169.0,79016.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,79016.0,158032.0,0.0,0.0,0.0
5,15,Friday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,49.41,30.0,3651.6256887407576,large,large_1,,,0,170009061.0,1000001.0,214.0,55769.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,52067.333333333336,312404.0,209864468.2222222,-0.3665992438863766,1.5000000000000004
5,15,Friday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,46.01166207832557,30.0,3651.6256887407576,large,large_1,,,0,170009062.0,1000001.0,210.0,67667.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,18.0,54270.66666666666,976872.0,254149014.8888889,-0.1518329026660069,2.14697780643846
5,19,Tuesday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,42.46,30.0,3651.6256887407576,large,large_1,,,0,170009063.0,1000001.0,217.0,63701.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,22.0,38096.454545454544,838122.0,558437532.2479339,0.2399585255651611,1.6784409249451355
5,24,Sunday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,19.2,30.0,3651.6256887407576,large,large_1,,,0,170009064.0,1000001.0,209.0,60040.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,44456.6,444566.0,182145099.84,-0.5374779027027717,2.0901103847523768
5,26,Tuesday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,35.63,30.0,3651.6256887407576,large,large_1,,,0,170009065.0,1000001.0,209.0,21661.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,44456.6,444566.0,182145099.84,-0.5374779027027717,2.0901103847523768
5,29,Friday,outbound,CARD,Visa/Mastercard,shopping,other,other,28.72,30.0,3651.6256887407576,large,large_1,,,0,170009066.0,1000001.0,156.0,68033.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,55341.8,553418.0,182000294.96000004,-0.644952738107501,1.9324431716783568
5,29,Friday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,29.361895744571488,30.0,3651.6256887407576,large,large_1,,,0,170009067.0,1000001.0,202.0,71511.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,34.0,58450.05882352941,1987302.0,207495463.46712804,-0.409069202527505,2.600774193964882
6,6,Saturday,outbound,CARD,Visa/Mastercard,transportation,car,fuel,48.0,30.0,3651.6256887407576,large,large_1,,,0,170009068.0,1000001.0,134.0,3661.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,31621.75,252974.0,282419539.6875,-0.9124896107719724,2.1023851168123007
6,8,Monday,outbound,CARD,Visa/Mastercard,shopping,clothing,other,25.76,30.0,3651.6256887407576,large,large_1,,,0,170009069.0,1000001.0,111.0,60040.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,57355.33333333333,344132.0,97978653.55555558,-0.3868813158366062,1.4999999999999998
6,11,Thursday,outbound,CARD,Visa/Mastercard,shopping,clothing,other,86.20984624249219,30.0,3651.6256887407576,large,large_1,,,0,170009070.0,1000001.0,107.0,48325.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,47003.0,564036.0,85714284.33333333,-0.0508006351779363,1.8190521999481744
6,14,Sunday,outbound,CARD,Visa/Mastercard,transportation,car,fuel,48.0,30.0,3651.6256887407576,large,large_1,,,0,170009071.0,1000001.0,134.0,44664.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,31621.75,252974.0,282419539.6875,-0.9124896107719724,2.1023851168123007
6,15,Monday,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,407.8,30.0,3651.6256887407576,large,large_1,,,0,170009283.0,1000001.0,1.0,41830.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044
6,18,Thursday,outbound,CARD,Visa/Mastercard,shopping,other,other,102.03604583098628,30.0,3651.6256887407576,large,large_1,,,0,170009073.0,1000001.0,156.0,67972.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,55341.8,553418.0,182000294.96000004,-0.644952738107501,1.9324431716783568
6,24,Wednesday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,19.09,30.0,3651.6256887407576,large,large_1,,,0,170009074.0,1000001.0,219.0,75233.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,24.0,52789.33333333333,1266944.0,223462387.5555556,-0.2785218415943755,1.8255659666901929
6,27,Saturday,outbound,CARD,Visa/Mastercard,transportation,car,fuel,48.0,30.0,3651.6256887407576,large,large_1,,,0,170009075.0,1000001.0,131.0,60040.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,13.0,60898.923076923085,1583372.0,253211992.84023663,-0.323743312458685,2.296383835434146
6,30,Tuesday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,55.650198815542936,30.0,3651.6256887407576,large,large_1,,,0,170009076.0,1000001.0,205.0,79077.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,5.0,46079.6,460796.0,650258556.2399999,0.0603877025704034,1.50916189947277
7,2,Thursday,outbound,CARD,Visa/Mastercard,health,medicines_parapharmacy,other,88.30893272205265,30.0,3651.6256887407576,large,large_1,,,0,170009077.0,1000001.0,172.0,48264.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,55860.5,223442.0,57706812.25,-1.392321194421515e-16,0.9999999999999996
7,7,Tuesday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,26.75271410819621,30.0,3651.6256887407576,large,large_1,,,0,170009078.0,1000001.0,209.0,40454.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,44456.6,444566.0,182145099.84,-0.5374779027027717,2.0901103847523768
7,15,Wednesday,outbound,OTHER,OTHER,commissions_bank_fees,other,other,30.14388057582585,30.0,3651.6256887407576,large,large_1,,,0,170009081.0,1000001.0,89.0,1034.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,204.0,22.666666666666668,863.5882352941176,176172.0,260320.35986159183,0.0859489307214686,1.7299882722524076
7,15,Wednesday,outbound,CARD,Visa/Mastercard,shopping,other,other,125.33825903770745,30.0,3651.6256887407576,large,large_1,,,0,170009080.0,1000001.0,156.0,48081.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,55341.8,553418.0,182000294.96000004,-0.644952738107501,1.9324431716783568
7,15,Wednesday,outbound,CARD,Visa/Mastercard,transportation,car,fuel,64.0,30.0,3651.6256887407576,large,large_1,,,0,170009079.0,1000001.0,131.0,75233.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,13.0,60898.923076923085,1583372.0,253211992.84023663,-0.323743312458685,2.296383835434146
7,16,Thursday,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,326.9,30.0,3651.6256887407576,large,large_1,,,0,170009321.0,1000001.0,1.0,724.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044
7,16,Thursday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,17.30697314083849,30.0,3651.6256887407576,large,large_1,,,0,170009082.0,1000001.0,209.0,55952.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,44456.6,444566.0,182145099.84,-0.5374779027027717,2.0901103847523768
7,18,Saturday,outbound,CARD,Visa/Mastercard,shopping,clothing,other,26.85,30.0,3651.6256887407576,large,large_1,,,0,170009084.0,1000001.0,107.0,40210.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,47003.0,564036.0,85714284.33333333,-0.0508006351779363,1.8190521999481744
7,19,Sunday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,15.65,30.0,3651.6256887407576,large,large_1,,,0,170009085.0,1000001.0,210.0,48020.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,264.0,11.0,49784.06390977443,13242561.0,456622251.7590736,-0.6447044054540122,2.80437772249603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,18.0,54270.66666666666,976872.0,254149014.8888889,-0.1518329026660069,2.14697780643846
